"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0800000;"LUBUSKIE";"grudzień";"węgiel kamienny - za 1t";"cena";"2006";561,97;"zł";"";
0800000;"LUBUSKIE";"grudzień";"węgiel kamienny - za 1t";"cena";"2007";598,33;"zł";"";
0800000;"LUBUSKIE";"grudzień";"węgiel kamienny - za 1t";"cena";"2008";706,45;"zł";"";
0800000;"LUBUSKIE";"grudzień";"węgiel kamienny - za 1t";"cena";"2009";766,61;"zł";"";
0800000;"LUBUSKIE";"grudzień";"węgiel kamienny - za 1t";"cena";"2010";803,50;"zł";"";
0800000;"LUBUSKIE";"grudzień";"węgiel kamienny - za 1t";"cena";"2011";833,18;"zł";"";
0800000;"LUBUSKIE";"grudzień";"węgiel kamienny - za 1t";"cena";"2012";865,34;"zł";"";
0800000;"LUBUSKIE";"grudzień";"węgiel kamienny - za 1t";"cena";"2013";859,50;"zł";"";
0800000;"LUBUSKIE";"grudzień";"węgiel kamienny - za 1t";"cena";"2014";866,17;"zł";"";
0800000;"LUBUSKIE";"grudzień";"węgiel kamienny - za 1t";"cena";"2015";864,50;"zł";"";
0800000;"LUBUSKIE";"grudzień";"węgiel kamienny - za 1t";"cena";"2016";849,22;"zł";"";
0800000;"LUBUSKIE";"grudzień";"węgiel kamienny - za 1t";"cena";"2017";918,91;"zł";"";
0800000;"LUBUSKIE";"grudzień";"węgiel kamienny - za 1t";"cena";"2018";935,15;"zł";"";
0800000;"LUBUSKIE";"grudzień";"węgiel kamienny - za 1t";"cena";"2019";955,58;"zł";"";
0800000;"LUBUSKIE";"grudzień";"gazeta regionalna";"cena";"2006";;"zł";"";
0800000;"LUBUSKIE";"grudzień";"gazeta regionalna";"cena";"2007";;"zł";"";
0800000;"LUBUSKIE";"grudzień";"gazeta regionalna";"cena";"2008";;"zł";"";
0800000;"LUBUSKIE";"grudzień";"gazeta regionalna";"cena";"2009";;"zł";"";
0800000;"LUBUSKIE";"grudzień";"gazeta regionalna";"cena";"2010";;"zł";"";
0800000;"LUBUSKIE";"grudzień";"gazeta regionalna";"cena";"2011";;"zł";"";
0800000;"LUBUSKIE";"grudzień";"gazeta regionalna";"cena";"2012";;"zł";"";
0800000;"LUBUSKIE";"grudzień";"gazeta regionalna";"cena";"2013";;"zł";"";
0800000;"LUBUSKIE";"grudzień";"gazeta regionalna";"cena";"2014";;"zł";"";
0800000;"LUBUSKIE";"grudzień";"gazeta regionalna";"cena";"2015";;"zł";"";
0800000;"LUBUSKIE";"grudzień";"gazeta regionalna";"cena";"2016";2,56;"zł";"";
0800000;"LUBUSKIE";"grudzień";"gazeta regionalna";"cena";"2017";2,74;"zł";"";
0800000;"LUBUSKIE";"grudzień";"gazeta regionalna";"cena";"2018";2,95;"zł";"";
0800000;"LUBUSKIE";"grudzień";"gazeta regionalna";"cena";"2019";3,16;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"szynka wieprzowa gotowana - za 1kg";"cena";"2006";19,41;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"szynka wieprzowa gotowana - za 1kg";"cena";"2007";19,07;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"szynka wieprzowa gotowana - za 1kg";"cena";"2008";19,94;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"szynka wieprzowa gotowana - za 1kg";"cena";"2009";20,21;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"szynka wieprzowa gotowana - za 1kg";"cena";"2010";20,57;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"szynka wieprzowa gotowana - za 1kg";"cena";"2011";20,73;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"szynka wieprzowa gotowana - za 1kg";"cena";"2012";21,94;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"szynka wieprzowa gotowana - za 1kg";"cena";"2013";24,00;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"szynka wieprzowa gotowana - za 1kg";"cena";"2014";24,36;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"szynka wieprzowa gotowana - za 1kg";"cena";"2015";24,14;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"szynka wieprzowa gotowana - za 1kg";"cena";"2016";23,20;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"szynka wieprzowa gotowana - za 1kg";"cena";"2017";24,25;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";26,94;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";26,78;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"jabłka - za 1kg";"cena";"2006";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"jabłka - za 1kg";"cena";"2007";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"jabłka - za 1kg";"cena";"2008";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"jabłka - za 1kg";"cena";"2009";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"jabłka - za 1kg";"cena";"2010";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"jabłka - za 1kg";"cena";"2011";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"jabłka - za 1kg";"cena";"2012";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"jabłka - za 1kg";"cena";"2013";2,07;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"jabłka - za 1kg";"cena";"2014";2,46;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"jabłka - za 1kg";"cena";"2015";1,81;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"jabłka - za 1kg";"cena";"2016";2,46;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"jabłka - za 1kg";"cena";"2017";2,10;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"jabłka - za 1kg";"cena";"2018";3,25;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"jabłka - za 1kg";"cena";"2019";1,83;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2006";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2007";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2008";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2009";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2010";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2011";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2012";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2013";5,69;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2014";5,23;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2015";5,09;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2016";5,58;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2017";6,10;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2018";6,17;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2019";5,94;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"marchew - za 1 kg";"cena";"2006";1,42;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"marchew - za 1 kg";"cena";"2007";1,54;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"marchew - za 1 kg";"cena";"2008";1,59;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"marchew - za 1 kg";"cena";"2009";1,66;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"marchew - za 1 kg";"cena";"2010";1,52;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"marchew - za 1 kg";"cena";"2011";2,07;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"marchew - za 1 kg";"cena";"2012";1,44;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"marchew - za 1 kg";"cena";"2013";1,55;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"marchew - za 1 kg";"cena";"2014";1,77;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"marchew - za 1 kg";"cena";"2015";1,50;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"marchew - za 1 kg";"cena";"2016";2,33;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"marchew - za 1 kg";"cena";"2017";1,51;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"marchew - za 1 kg";"cena";"2018";1,76;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"marchew - za 1 kg";"cena";"2019";2,52;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"herbata czarna, liściasta - za 100g";"cena";"2006";2,19;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"herbata czarna, liściasta - za 100g";"cena";"2007";2,34;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"herbata czarna, liściasta - za 100g";"cena";"2008";2,55;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"herbata czarna, liściasta - za 100g";"cena";"2009";2,97;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"herbata czarna, liściasta - za 100g";"cena";"2010";3,16;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"herbata czarna, liściasta - za 100g";"cena";"2011";3,17;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"herbata czarna, liściasta - za 100g";"cena";"2012";3,73;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"herbata czarna, liściasta - za 100g";"cena";"2013";3,90;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"herbata czarna, liściasta - za 100g";"cena";"2014";4,10;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"herbata czarna, liściasta - za 100g";"cena";"2015";4,16;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"herbata czarna, liściasta - za 100g";"cena";"2016";4,28;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"herbata czarna, liściasta - za 100g";"cena";"2017";3,91;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"herbata czarna, liściasta - za 100g";"cena";"2018";4,22;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"herbata czarna, liściasta - za 100g";"cena";"2019";7,32;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"koszula męska z elanobawełny, długi rękaw";"cena";"2006";92,80;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"koszula męska z elanobawełny, długi rękaw";"cena";"2007";84,40;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"koszula męska z elanobawełny, długi rękaw";"cena";"2008";91,57;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"koszula męska z elanobawełny, długi rękaw";"cena";"2009";93,90;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"koszula męska z elanobawełny, długi rękaw";"cena";"2010";88,18;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"koszula męska z elanobawełny, długi rękaw";"cena";"2011";85,59;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"koszula męska z elanobawełny, długi rękaw";"cena";"2012";94,07;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"koszula męska z elanobawełny, długi rękaw";"cena";"2013";102,86;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"koszula męska z elanobawełny, długi rękaw";"cena";"2014";96,93;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"koszula męska z elanobawełny, długi rękaw";"cena";"2015";97,73;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"koszula męska z elanobawełny, długi rękaw";"cena";"2016";93,68;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"koszula męska z elanobawełny, długi rękaw";"cena";"2017";105,43;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"koszula męska z elanobawełny, długi rękaw";"cena";"2018";102,71;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"koszula męska z elanobawełny, długi rękaw";"cena";"2019";105,43;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"rajstopy damskie gładkie, 15 den";"cena";"2006";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"rajstopy damskie gładkie, 15 den";"cena";"2007";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"rajstopy damskie gładkie, 15 den";"cena";"2008";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"rajstopy damskie gładkie, 15 den";"cena";"2009";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"rajstopy damskie gładkie, 15 den";"cena";"2010";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"rajstopy damskie gładkie, 15 den";"cena";"2011";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"rajstopy damskie gładkie, 15 den";"cena";"2012";5,96;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"rajstopy damskie gładkie, 15 den";"cena";"2013";6,23;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"rajstopy damskie gładkie, 15 den";"cena";"2014";6,35;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"rajstopy damskie gładkie, 15 den";"cena";"2015";6,38;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"rajstopy damskie gładkie, 15 den";"cena";"2016";6,53;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"rajstopy damskie gładkie, 15 den";"cena";"2017";6,11;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"rajstopy damskie gładkie, 15 den";"cena";"2018";6,11;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"rajstopy damskie gładkie, 15 den";"cena";"2019";6,41;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"bateria zlewozmywakowa";"cena";"2006";80,48;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"bateria zlewozmywakowa";"cena";"2007";88,85;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"bateria zlewozmywakowa";"cena";"2008";105,22;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"bateria zlewozmywakowa";"cena";"2009";106,26;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"bateria zlewozmywakowa";"cena";"2010";114,12;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"bateria zlewozmywakowa";"cena";"2011";132,32;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"bateria zlewozmywakowa";"cena";"2012";146,21;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"bateria zlewozmywakowa";"cena";"2013";156,27;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"bateria zlewozmywakowa";"cena";"2014";160,17;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"bateria zlewozmywakowa";"cena";"2015";157,88;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"bateria zlewozmywakowa";"cena";"2016";156,10;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"bateria zlewozmywakowa";"cena";"2017";156,17;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"bateria zlewozmywakowa";"cena";"2018";176,96;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"bateria zlewozmywakowa";"cena";"2019";184,93;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"węgiel kamienny - za 1t";"cena";"2006";472,86;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"węgiel kamienny - za 1t";"cena";"2007";509,44;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"węgiel kamienny - za 1t";"cena";"2008";569,29;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"węgiel kamienny - za 1t";"cena";"2009";702,97;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"węgiel kamienny - za 1t";"cena";"2010";719,33;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"węgiel kamienny - za 1t";"cena";"2011";776,73;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"węgiel kamienny - za 1t";"cena";"2012";844,61;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"węgiel kamienny - za 1t";"cena";"2013";841,79;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"węgiel kamienny - za 1t";"cena";"2014";850,86;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"węgiel kamienny - za 1t";"cena";"2015";830,92;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"węgiel kamienny - za 1t";"cena";"2016";827,40;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"węgiel kamienny - za 1t";"cena";"2017";822,43;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"węgiel kamienny - za 1t";"cena";"2018";930,72;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"węgiel kamienny - za 1t";"cena";"2019";929,38;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"gazeta regionalna";"cena";"2006";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"gazeta regionalna";"cena";"2007";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"gazeta regionalna";"cena";"2008";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"gazeta regionalna";"cena";"2009";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"gazeta regionalna";"cena";"2010";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"gazeta regionalna";"cena";"2011";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"gazeta regionalna";"cena";"2012";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"gazeta regionalna";"cena";"2013";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"gazeta regionalna";"cena";"2014";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"gazeta regionalna";"cena";"2015";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"gazeta regionalna";"cena";"2016";2,33;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"gazeta regionalna";"cena";"2017";2,50;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"gazeta regionalna";"cena";"2018";2,65;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"gazeta regionalna";"cena";"2019";2,91;"zł";"";
1000000;"ŁÓDZKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2006";19,03;"zł";"";
1000000;"ŁÓDZKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2007";19,07;"zł";"";
1000000;"ŁÓDZKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2008";19,93;"zł";"";
1000000;"ŁÓDZKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2009";20,43;"zł";"";
1000000;"ŁÓDZKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2010";20,40;"zł";"";
1000000;"ŁÓDZKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2011";20,88;"zł";"";
1000000;"ŁÓDZKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2012";21,97;"zł";"";
1000000;"ŁÓDZKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2013";23,29;"zł";"";
1000000;"ŁÓDZKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2014";24,44;"zł";"";
1000000;"ŁÓDZKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2015";24,21;"zł";"";
1000000;"ŁÓDZKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2016";23,70;"zł";"";
1000000;"ŁÓDZKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2017";25,62;"zł";"";
1000000;"ŁÓDZKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";27,16;"zł";"";
1000000;"ŁÓDZKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";27,54;"zł";"";
1000000;"ŁÓDZKIE";"luty";"jabłka - za 1kg";"cena";"2006";;"zł";"";
1000000;"ŁÓDZKIE";"luty";"jabłka - za 1kg";"cena";"2007";;"zł";"";
1000000;"ŁÓDZKIE";"luty";"jabłka - za 1kg";"cena";"2008";;"zł";"";
1000000;"ŁÓDZKIE";"luty";"jabłka - za 1kg";"cena";"2009";;"zł";"";
1000000;"ŁÓDZKIE";"luty";"jabłka - za 1kg";"cena";"2010";;"zł";"";
1000000;"ŁÓDZKIE";"luty";"jabłka - za 1kg";"cena";"2011";;"zł";"";
1000000;"ŁÓDZKIE";"luty";"jabłka - za 1kg";"cena";"2012";;"zł";"";
1000000;"ŁÓDZKIE";"luty";"jabłka - za 1kg";"cena";"2013";2,06;"zł";"";
1000000;"ŁÓDZKIE";"luty";"jabłka - za 1kg";"cena";"2014";2,51;"zł";"";
1000000;"ŁÓDZKIE";"luty";"jabłka - za 1kg";"cena";"2015";1,80;"zł";"";
1000000;"ŁÓDZKIE";"luty";"jabłka - za 1kg";"cena";"2016";2,36;"zł";"";
1000000;"ŁÓDZKIE";"luty";"jabłka - za 1kg";"cena";"2017";2,06;"zł";"";
1000000;"ŁÓDZKIE";"luty";"jabłka - za 1kg";"cena";"2018";3,32;"zł";"";
1000000;"ŁÓDZKIE";"luty";"jabłka - za 1kg";"cena";"2019";1,92;"zł";"";
1000000;"ŁÓDZKIE";"luty";"pomarańcze - za 1kg";"cena";"2006";;"zł";"";
1000000;"ŁÓDZKIE";"luty";"pomarańcze - za 1kg";"cena";"2007";;"zł";"";
1000000;"ŁÓDZKIE";"luty";"pomarańcze - za 1kg";"cena";"2008";;"zł";"";
1000000;"ŁÓDZKIE";"luty";"pomarańcze - za 1kg";"cena";"2009";;"zł";"";
1000000;"ŁÓDZKIE";"luty";"pomarańcze - za 1kg";"cena";"2010";;"zł";"";
1000000;"ŁÓDZKIE";"luty";"pomarańcze - za 1kg";"cena";"2011";;"zł";"";
1000000;"ŁÓDZKIE";"luty";"pomarańcze - za 1kg";"cena";"2012";;"zł";"";
1000000;"ŁÓDZKIE";"luty";"pomarańcze - za 1kg";"cena";"2013";5,70;"zł";"";
1000000;"ŁÓDZKIE";"luty";"pomarańcze - za 1kg";"cena";"2014";5,25;"zł";"";
1000000;"ŁÓDZKIE";"luty";"pomarańcze - za 1kg";"cena";"2015";5,24;"zł";"";
1000000;"ŁÓDZKIE";"luty";"pomarańcze - za 1kg";"cena";"2016";5,22;"zł";"";
1000000;"ŁÓDZKIE";"luty";"pomarańcze - za 1kg";"cena";"2017";5,95;"zł";"";
1000000;"ŁÓDZKIE";"luty";"pomarańcze - za 1kg";"cena";"2018";5,80;"zł";"";
1000000;"ŁÓDZKIE";"luty";"pomarańcze - za 1kg";"cena";"2019";5,70;"zł";"";
1000000;"ŁÓDZKIE";"luty";"marchew - za 1 kg";"cena";"2006";1,65;"zł";"";
1000000;"ŁÓDZKIE";"luty";"marchew - za 1 kg";"cena";"2007";1,64;"zł";"";
1000000;"ŁÓDZKIE";"luty";"marchew - za 1 kg";"cena";"2008";1,65;"zł";"";
1000000;"ŁÓDZKIE";"luty";"marchew - za 1 kg";"cena";"2009";1,79;"zł";"";
1000000;"ŁÓDZKIE";"luty";"marchew - za 1 kg";"cena";"2010";1,79;"zł";"";
1000000;"ŁÓDZKIE";"luty";"marchew - za 1 kg";"cena";"2011";2,24;"zł";"";
1000000;"ŁÓDZKIE";"luty";"marchew - za 1 kg";"cena";"2012";1,73;"zł";"";
1000000;"ŁÓDZKIE";"luty";"marchew - za 1 kg";"cena";"2013";1,59;"zł";"";
1000000;"ŁÓDZKIE";"luty";"marchew - za 1 kg";"cena";"2014";1,66;"zł";"";
1000000;"ŁÓDZKIE";"luty";"marchew - za 1 kg";"cena";"2015";1,55;"zł";"";
1000000;"ŁÓDZKIE";"luty";"marchew - za 1 kg";"cena";"2016";2,37;"zł";"";
1000000;"ŁÓDZKIE";"luty";"marchew - za 1 kg";"cena";"2017";1,52;"zł";"";
1000000;"ŁÓDZKIE";"luty";"marchew - za 1 kg";"cena";"2018";1,75;"zł";"";
1000000;"ŁÓDZKIE";"luty";"marchew - za 1 kg";"cena";"2019";2,67;"zł";"";
1000000;"ŁÓDZKIE";"luty";"herbata czarna, liściasta - za 100g";"cena";"2006";2,25;"zł";"";
1000000;"ŁÓDZKIE";"luty";"herbata czarna, liściasta - za 100g";"cena";"2007";2,29;"zł";"";
1000000;"ŁÓDZKIE";"luty";"herbata czarna, liściasta - za 100g";"cena";"2008";2,56;"zł";"";
1000000;"ŁÓDZKIE";"luty";"herbata czarna, liściasta - za 100g";"cena";"2009";2,97;"zł";"";
1000000;"ŁÓDZKIE";"luty";"herbata czarna, liściasta - za 100g";"cena";"2010";3,17;"zł";"";
1000000;"ŁÓDZKIE";"luty";"herbata czarna, liściasta - za 100g";"cena";"2011";3,35;"zł";"";
1000000;"ŁÓDZKIE";"luty";"herbata czarna, liściasta - za 100g";"cena";"2012";3,74;"zł";"";
1000000;"ŁÓDZKIE";"luty";"herbata czarna, liściasta - za 100g";"cena";"2013";4,00;"zł";"";
1000000;"ŁÓDZKIE";"luty";"herbata czarna, liściasta - za 100g";"cena";"2014";4,17;"zł";"";
1000000;"ŁÓDZKIE";"luty";"herbata czarna, liściasta - za 100g";"cena";"2015";4,20;"zł";"";
1000000;"ŁÓDZKIE";"luty";"herbata czarna, liściasta - za 100g";"cena";"2016";4,39;"zł";"";
1000000;"ŁÓDZKIE";"luty";"herbata czarna, liściasta - za 100g";"cena";"2017";3,96;"zł";"";
1000000;"ŁÓDZKIE";"luty";"herbata czarna, liściasta - za 100g";"cena";"2018";4,17;"zł";"";
1000000;"ŁÓDZKIE";"luty";"herbata czarna, liściasta - za 100g";"cena";"2019";7,28;"zł";"";
1000000;"ŁÓDZKIE";"luty";"koszula męska z elanobawełny, długi rękaw";"cena";"2006";92,80;"zł";"";
1000000;"ŁÓDZKIE";"luty";"koszula męska z elanobawełny, długi rękaw";"cena";"2007";84,40;"zł";"";
1000000;"ŁÓDZKIE";"luty";"koszula męska z elanobawełny, długi rękaw";"cena";"2008";91,70;"zł";"";
1000000;"ŁÓDZKIE";"luty";"koszula męska z elanobawełny, długi rękaw";"cena";"2009";91,00;"zł";"";
1000000;"ŁÓDZKIE";"luty";"koszula męska z elanobawełny, długi rękaw";"cena";"2010";88,18;"zł";"";
1000000;"ŁÓDZKIE";"luty";"koszula męska z elanobawełny, długi rękaw";"cena";"2011";84,16;"zł";"";
1000000;"ŁÓDZKIE";"luty";"koszula męska z elanobawełny, długi rękaw";"cena";"2012";91,93;"zł";"";
1000000;"ŁÓDZKIE";"luty";"koszula męska z elanobawełny, długi rękaw";"cena";"2013";103,79;"zł";"";
